rh_caudalmiddlefrontal_rh_caudalanteriorcingulate
rh_fusiform_rh_bankssts
rh_fusiform_rh_entorhinal
rh_inferiorparietal_rh_bankssts
rh_inferiorparietal_rh_cuneus
rh_inferiorparietal_rh_fusiform
rh_inferiortemporal_rh_bankssts
rh_inferiortemporal_rh_entorhinal
rh_inferiortemporal_rh_fusiform
rh_inferiortemporal_rh_inferiorparietal
rh_isthmuscingulate_rh_inferiorparietal
rh_lateraloccipital_rh_cuneus
rh_lateraloccipital_rh_fusiform
rh_lateraloccipital_rh_inferiorparietal
rh_lateraloccipital_rh_inferiortemporal
rh_lingual_rh_cuneus
rh_lingual_rh_fusiform
rh_lingual_rh_inferiorparietal
rh_lingual_rh_inferiortemporal
rh_lingual_rh_isthmuscingulate
rh_lingual_rh_lateraloccipital
rh_medialorbitofrontal_rh_lateralorbitofrontal
rh_middletemporal_rh_bankssts
rh_middletemporal_rh_fusiform
rh_middletemporal_rh_inferiorparietal
rh_middletemporal_rh_inferiortemporal
rh_middletemporal_rh_lateraloccipital
rh_parahippocampal_rh_entorhinal
rh_parahippocampal_rh_fusiform
rh_parahippocampal_rh_inferiortemporal
rh_parahippocampal_rh_isthmuscingulate
rh_parahippocampal_rh_lingual
rh_parahippocampal_rh_middletemporal
rh_paracentral_rh_caudalanteriorcingulate
rh_paracentral_rh_caudalmiddlefrontal
rh_paracentral_rh_isthmuscingulate
rh_parsopercularis_rh_caudalanteriorcingulate
rh_parsopercularis_rh_caudalmiddlefrontal
rh_parsorbitalis_rh_lateralorbitofrontal
rh_parstriangularis_rh_caudalanteriorcingulate
rh_parstriangularis_rh_lateralorbitofrontal
rh_parstriangularis_rh_medialorbitofrontal
rh_parstriangularis_rh_parsopercularis
rh_parstriangularis_rh_parsorbitalis
rh_pericalcarine_rh_cuneus
rh_pericalcarine_rh_fusiform
rh_pericalcarine_rh_inferiorparietal
rh_pericalcarine_rh_lateraloccipital
rh_pericalcarine_rh_lingual
rh_postcentral_rh_caudalmiddlefrontal
rh_postcentral_rh_inferiorparietal
rh_postcentral_rh_isthmuscingulate
rh_postcentral_rh_paracentral
rh_postcentral_rh_parsopercularis
rh_posteriorcingulate_rh_caudalanteriorcingulate
rh_posteriorcingulate_rh_caudalmiddlefrontal
rh_posteriorcingulate_rh_isthmuscingulate
rh_posteriorcingulate_rh_paracentral
rh_posteriorcingulate_rh_postcentral
rh_precentral_rh_caudalanteriorcingulate
rh_precentral_rh_caudalmiddlefrontal
rh_precentral_rh_inferiorparietal
rh_precentral_rh_paracentral
rh_precentral_rh_parsopercularis
rh_precentral_rh_parstriangularis
rh_precentral_rh_postcentral
rh_precentral_rh_posteriorcingulate
rh_precuneus_rh_bankssts
rh_precuneus_rh_cuneus
rh_precuneus_rh_fusiform
rh_precuneus_rh_inferiorparietal
rh_precuneus_rh_isthmuscingulate
rh_precuneus_rh_lateraloccipital
rh_precuneus_rh_lingual
rh_precuneus_rh_paracentral
rh_precuneus_rh_pericalcarine
rh_precuneus_rh_postcentral
rh_precuneus_rh_posteriorcingulate
rh_precuneus_rh_precentral
rh_rostralanteriorcingulate_rh_caudalanteriorcingulate
rh_rostralanteriorcingulate_rh_lateralorbitofrontal
rh_rostralanteriorcingulate_rh_medialorbitofrontal
rh_rostralanteriorcingulate_rh_parsopercularis
rh_rostralanteriorcingulate_rh_parstriangularis
rh_rostralmiddlefrontal_rh_caudalanteriorcingulate
rh_rostralmiddlefrontal_rh_caudalmiddlefrontal
rh_rostralmiddlefrontal_rh_lateralorbitofrontal
rh_rostralmiddlefrontal_rh_medialorbitofrontal
rh_rostralmiddlefrontal_rh_parsopercularis
rh_rostralmiddlefrontal_rh_parsorbitalis
rh_rostralmiddlefrontal_rh_parstriangularis
rh_rostralmiddlefrontal_rh_precentral
rh_rostralmiddlefrontal_rh_rostralanteriorcingulate
rh_superiorfrontal_rh_caudalanteriorcingulate
rh_superiorfrontal_rh_caudalmiddlefrontal
rh_superiorfrontal_rh_lateralorbitofrontal
rh_superiorfrontal_rh_medialorbitofrontal
rh_superiorfrontal_rh_paracentral
rh_superiorfrontal_rh_parsopercularis
rh_superiorfrontal_rh_parsorbitalis
rh_superiorfrontal_rh_parstriangularis
rh_superiorfrontal_rh_postcentral
rh_superiorfrontal_rh_posteriorcingulate
rh_superiorfrontal_rh_precentral
rh_superiorfrontal_rh_rostralanteriorcingulate
rh_superiorfrontal_rh_rostralmiddlefrontal
rh_superiorparietal_rh_bankssts
rh_superiorparietal_rh_cuneus
rh_superiorparietal_rh_inferiorparietal
rh_superiorparietal_rh_isthmuscingulate
rh_superiorparietal_rh_lateraloccipital
rh_superiorparietal_rh_lingual
rh_superiorparietal_rh_paracentral
rh_superiorparietal_rh_pericalcarine
rh_superiorparietal_rh_postcentral
rh_superiorparietal_rh_posteriorcingulate
rh_superiorparietal_rh_precentral
rh_superiorparietal_rh_precuneus
rh_superiortemporal_rh_bankssts
rh_superiortemporal_rh_fusiform
rh_superiortemporal_rh_inferiorparietal
rh_superiortemporal_rh_inferiortemporal
rh_superiortemporal_rh_middletemporal
rh_superiortemporal_rh_postcentral
rh_superiortemporal_rh_precentral
rh_supramarginal_rh_bankssts
rh_supramarginal_rh_caudalmiddlefrontal
rh_supramarginal_rh_inferiorparietal
rh_supramarginal_rh_isthmuscingulate
rh_supramarginal_rh_paracentral
rh_supramarginal_rh_postcentral
rh_supramarginal_rh_posteriorcingulate
rh_supramarginal_rh_precentral
rh_supramarginal_rh_precuneus
rh_supramarginal_rh_superiorparietal
rh_supramarginal_rh_superiortemporal
rh_frontalpole_rh_lateralorbitofrontal
rh_frontalpole_rh_medialorbitofrontal
rh_frontalpole_rh_rostralmiddlefrontal
rh_frontalpole_rh_superiorfrontal
rh_temporalpole_rh_entorhinal
rh_temporalpole_rh_fusiform
rh_temporalpole_rh_inferiortemporal
rh_temporalpole_rh_middletemporal
rh_temporalpole_rh_superiortemporal
rh_transversetemporal_rh_bankssts
rh_transversetemporal_rh_inferiorparietal
rh_transversetemporal_rh_middletemporal
rh_transversetemporal_rh_postcentral
rh_transversetemporal_rh_precuneus
rh_transversetemporal_rh_superiortemporal
rh_transversetemporal_rh_supramarginal
rh_insula_rh_bankssts
rh_insula_rh_caudalanteriorcingulate
rh_insula_rh_caudalmiddlefrontal
rh_insula_rh_fusiform
rh_insula_rh_inferiorparietal
rh_insula_rh_inferiortemporal
rh_insula_rh_lateralorbitofrontal
rh_insula_rh_medialorbitofrontal
rh_insula_rh_middletemporal
rh_insula_rh_paracentral
rh_insula_rh_parsopercularis
rh_insula_rh_parstriangularis
rh_insula_rh_postcentral
rh_insula_rh_posteriorcingulate
rh_insula_rh_precentral
rh_insula_rh_precuneus
rh_insula_rh_rostralanteriorcingulate
rh_insula_rh_rostralmiddlefrontal
rh_insula_rh_superiorfrontal
rh_insula_rh_superiorparietal
rh_insula_rh_superiortemporal
rh_insula_rh_supramarginal
rh_insula_rh_temporalpole
rh_insula_rh_transversetemporal
lh_caudalmiddlefrontal_lh_caudalanteriorcingulate
lh_fusiform_lh_bankssts
lh_fusiform_lh_entorhinal
lh_inferiorparietal_lh_bankssts
lh_inferiorparietal_lh_cuneus
lh_inferiorparietal_lh_fusiform
lh_inferiortemporal_lh_bankssts
lh_inferiortemporal_lh_fusiform
lh_inferiortemporal_lh_inferiorparietal
lh_isthmuscingulate_rh_isthmuscingulate
lh_isthmuscingulate_lh_inferiorparietal
lh_lateraloccipital_lh_bankssts
lh_lateraloccipital_lh_cuneus
lh_lateraloccipital_lh_fusiform
lh_lateraloccipital_lh_inferiorparietal
lh_lateraloccipital_lh_inferiortemporal
lh_lingual_lh_cuneus
lh_lingual_lh_fusiform
lh_lingual_lh_inferiorparietal
lh_lingual_lh_inferiortemporal
lh_lingual_lh_isthmuscingulate
lh_lingual_lh_lateraloccipital
lh_medialorbitofrontal_rh_medialorbitofrontal
lh_medialorbitofrontal_lh_lateralorbitofrontal
lh_middletemporal_lh_bankssts
lh_middletemporal_lh_fusiform
lh_middletemporal_lh_inferiorparietal
lh_middletemporal_lh_inferiortemporal
lh_middletemporal_lh_lateraloccipital
lh_parahippocampal_lh_entorhinal
lh_parahippocampal_lh_fusiform
lh_parahippocampal_lh_inferiortemporal
lh_parahippocampal_lh_isthmuscingulate
lh_parahippocampal_lh_lingual
lh_paracentral_lh_caudalmiddlefrontal
lh_paracentral_lh_isthmuscingulate
lh_parsopercularis_lh_caudalanteriorcingulate
lh_parsopercularis_lh_caudalmiddlefrontal
lh_parsopercularis_lh_lateralorbitofrontal
